customer_key,customer_id,first_name,last_name,gender,date_of_birth,nationality,email,phone
4174,CUS0004174,Jason,Gamble,M,1980-01-31,Australian,lawsonsarah@example.com,001-970-361-9878x018
4175,CUS0004175,Jason,Cruz,M,1990-03-27,Malaysian,josephmiller@example.com,967-324-2742x07842
4176,CUS0004176,Philip,Huynh,M,1954-09-16,Malaysian,scottcooper@example.com,386-971-4364x8936
4177,CUS0004177,Ernest,Dorsey,M,1951-02-26,Malaysian,anorris@example.org,(251)488-2816
4178,CUS0004178,Paul,Barr,M,1966-06-10,Malaysian,kelly10@example.org,(401)439-2160
4179,CUS0004179,Thomas,Golden,M,1992-01-03,Indonesian,stephenfigueroa@example.net,001-497-526-3329x3300
4180,CUS0004180,Christopher,Neal,M,1961-06-27,Indonesian,thomasalan@example.com,(224)817-4860
4181,CUS0004181,Debra,Bond,F,1996-12-20,Indonesian,johnvazquez@example.net,2296027699
4182,CUS0004182,Steven,Williams,M,1988-05-13,Malaysian,allenfields@example.org,001-569-927-8297x25398
4183,CUS0004183,Dylan,Perez,M,1968-07-14,Malaysian,jonesjacob@example.net,590-385-6432x065
4184,CUS0004184,Brianna,Baker,F,1966-08-25,Malaysian,teresafranklin@example.com,+1-554-857-3485x4132
4185,CUS0004185,Jane,Rocha,F,1978-10-05,Singaporean,marywhite@example.org,+1-781-497-3349x45204
4186,CUS0004186,Douglas,Douglas,M,1954-06-08,Japanese,garrett73@example.net,+1-789-607-6131x8763
4187,CUS0004187,Michelle,Johnson,F,1962-01-16,Indonesian,alanmoore@example.net,(478)986-9512x70570
4188,CUS0004188,Cheryl,Smith,F,1996-08-31,Malaysian,aprilwhite@example.org,2002390110
4189,CUS0004189,Latoya,Thompson,F,1988-06-10,Australian,danielbenjamin@example.org,388.978.1514
4190,CUS0004190,Kathy,Kirby,F,1979-05-07,Japanese,justin01@example.com,(942)295-5538
4191,CUS0004191,Kelly,Tapia,M,1956-06-20,Australian,elizabeth22@example.net,001-705-683-2837x1587
4192,CUS0004192,David,Bishop,M,1964-12-26,Australian,josephhernandez@example.com,(260)247-2948x4220
4193,CUS0004193,Brian,Carter,M,2003-08-14,Singaporean,bestsylvia@example.com,+1-309-570-6704x3024
4194,CUS0004194,Timothy,Johnson,M,1998-05-24,Australian,watsonmary@example.org,557.641.5181
4195,CUS0004195,Troy,Cohen,M,1993-11-15,Japanese,coxdominique@example.com,001-739-990-5379x9915
4196,CUS0004196,Brittany,Baldwin,F,1976-09-21,Australian,deborah18@example.org,(328)926-1362x43419
4197,CUS0004197,Yvonne,Lambert,F,1963-12-11,Indonesian,annette29@example.com,240-255-4632x1827
4198,CUS0004198,Shannon,Callahan,F,1976-12-25,Singaporean,rubenroberson@example.org,8844476077
4199,CUS0004199,Kelly,Jimenez,F,1970-03-25,Australian,jessewilcox@example.net,+1-489-785-2588x0496
4200,CUS0004200,Christopher,Duarte,M,1972-04-16,Australian,marksjane@example.com,495.331.3135
4201,CUS0004201,Elizabeth,Hunter,F,1995-06-09,Japanese,erowland@example.com,631-792-6219x731
4202,CUS0004202,Jesse,Simmons,M,1975-05-26,Malaysian,jacob86@example.net,(901)694-6116x0810
4203,CUS0004203,Michael,Knox,M,1974-07-09,Japanese,danielle86@example.org,+1-850-385-5110x8030
4204,CUS0004204,Gregory,Mendoza,M,1954-07-09,Malaysian,steven70@example.org,+1-571-831-1942x7100
4205,CUS0004205,Robert,Baird,M,1951-01-05,Australian,jclark@example.net,001-779-788-1594x5606
4206,CUS0004206,Marie,Love,F,1989-01-22,Malaysian,riverakaren@example.com,(775)509-0161
4207,CUS0004207,Steven,Becker,M,1977-01-07,Australian,joshua31@example.com,(430)203-0045
4208,CUS0004208,Kelsey,Moore,F,1971-08-31,Australian,hancockchristine@example.net,+1-588-831-1496
4209,CUS0004209,Kathleen,Weaver,F,2006-09-03,Malaysian,joshua21@example.net,670-462-2178
4210,CUS0004210,Taylor,Gutierrez,M,1950-08-28,Japanese,edwardsmith@example.net,790.629.1542
4211,CUS0004211,Michael,Hunter,M,2003-02-20,Singaporean,rodriguezdarin@example.com,001-870-212-4423
4212,CUS0004212,Michael,Flores,M,1983-09-26,Malaysian,traciwhite@example.org,+1-217-512-3209x554
4213,CUS0004213,Diana,Yoder,F,1999-02-16,Australian,rberry@example.net,2302665693
4214,CUS0004214,Nathaniel,Franklin,M,1967-03-31,Australian,vflores@example.com,561.234.2823x344
4215,CUS0004215,Michael,Wells,M,1971-05-08,Japanese,toddbarber@example.org,(313)395-4149x161
4216,CUS0004216,Brittany,Scott,F,1972-01-26,Singaporean,mmay@example.com,(532)968-6251
4217,CUS0004217,Karen,Wells,F,1995-11-11,Indonesian,kellymichael@example.org,948.631.0344x69430
4218,CUS0004218,Taylor,Crosby,F,1984-07-22,Japanese,brandonsweeney@example.com,001-868-712-7888x90122
4219,CUS0004219,Anita,Rich,F,1953-11-11,Malaysian,wjackson@example.com,920-752-0306x5712
4220,CUS0004220,Nathan,Robinson,M,1995-08-13,Singaporean,william80@example.org,360.649.4742
4221,CUS0004221,Christopher,Baker,M,1997-07-09,Japanese,shawncastro@example.net,+1-804-457-6922
4222,CUS0004222,Henry,Hoffman,M,1970-08-12,Indonesian,bmcconnell@example.com,+1-621-676-9995x90530
4223,CUS0004223,Rebecca,Hammond,F,1956-04-12,Indonesian,devans@example.com,995.690.7009
4224,CUS0004224,Antonio,Suarez,M,1966-09-11,Singaporean,hrobinson@example.org,001-390-693-3186x83985
4225,CUS0004225,Michael,Montgomery,M,1977-02-10,Australian,twoodward@example.com,291.989.0091
4226,CUS0004226,Cynthia,Martin,F,1956-11-02,Singaporean,david19@example.com,001-734-286-0717x754
4227,CUS0004227,John,Daniel,M,1975-02-10,Malaysian,bgordon@example.net,7479790013
4228,CUS0004228,Michael,Murray,M,1955-04-08,Australian,wrightjacob@example.org,905.594.6696x1479
4229,CUS0004229,Shawn,Carpenter,M,1977-01-10,Malaysian,alicia33@example.net,(629)454-0054x530
4230,CUS0004230,Stephen,Mitchell,M,1999-08-10,Singaporean,loribarker@example.com,001-265-418-9994x0364
4231,CUS0004231,Laura,Clayton,F,1979-11-16,Australian,jbrowning@example.net,732.662.1003
4232,CUS0004232,Karen,Cunningham,F,2007-05-15,Singaporean,nathan52@example.org,001-983-462-3081
4233,CUS0004233,Michael,Smith,M,1983-02-22,Singaporean,rdavis@example.org,9444156820
4234,CUS0004234,Karen,Tanner,F,1989-02-09,Australian,ashley94@example.net,4185989266
4235,CUS0004235,Pedro,Thornton,M,1994-05-10,Australian,dcole@example.net,+1-665-560-0229x5703
4236,CUS0004236,Gregory,Brooks,M,1968-10-08,Singaporean,alvarezbrian@example.net,001-787-467-9936x891
4237,CUS0004237,Andrew,Abbott,M,1971-05-15,Malaysian,phale@example.com,277.341.5463x3441
4238,CUS0004238,Cassandra,Johnson,F,1962-07-11,Australian,torresmaria@example.com,(907)448-0155
4239,CUS0004239,Anthony,Cruz,M,1959-09-09,Japanese,spencermiller@example.org,001-568-507-5009x6708
4240,CUS0004240,Stefanie,Rose,F,1998-08-17,Japanese,pattersonlauren@example.org,001-438-328-7899x17235
4241,CUS0004241,Henry,Chase,M,1963-05-08,Japanese,mcarlson@example.org,571.600.2397x70431
4242,CUS0004242,Heather,Schroeder,F,1975-08-22,Malaysian,russellalyssa@example.net,001-332-389-9710x57549
4243,CUS0004243,Bill,Nichols,M,1992-04-10,Indonesian,ortizlori@example.org,001-689-589-1128x1471
4244,CUS0004244,Juan,Phillips,M,1952-08-04,Australian,bowerschristopher@example.net,703-535-9690x0705
4245,CUS0004245,Alan,Patterson,M,1959-07-16,Australian,fgriffin@example.net,(698)468-3017x76260
4246,CUS0004246,Steve,Bartlett,M,1996-07-14,Japanese,nathan79@example.com,001-369-968-2606x92804
4247,CUS0004247,Lisa,Brooks,F,1986-11-23,Japanese,bobbywalker@example.org,7377660028
4248,CUS0004248,Amy,Peters,F,1969-06-17,Australian,fstrickland@example.org,(389)273-1736x72310
4249,CUS0004249,Lisa,Schaefer,F,2007-03-28,Japanese,gkelly@example.org,8125073081
4250,CUS0004250,Warren,Mason,M,1956-01-11,Indonesian,hinesandrew@example.com,001-325-477-2619x58436
4251,CUS0004251,Tracy,Lee,F,1974-03-29,Australian,lauren24@example.org,482-528-0857x6236
4252,CUS0004252,Laura,Ortiz,F,1957-07-28,Malaysian,zoemorgan@example.org,(948)255-2568
4253,CUS0004253,Kelly,Williams,F,1997-10-04,Japanese,michaelroberson@example.com,(398)598-2054
4254,CUS0004254,John,Villarreal,M,2007-12-08,Australian,victoriathompson@example.org,(771)264-3169
4255,CUS0004255,Antonio,Jenkins,M,1968-06-06,Singaporean,hodgescharles@example.com,6209122125
4256,CUS0004256,Pamela,Young,F,1981-10-03,Australian,zachary48@example.net,001-536-798-0225x091
4257,CUS0004257,Mary,Quinn,F,1998-06-16,Singaporean,lewisheather@example.org,441-357-0995
4258,CUS0004258,Antonio,Adams,M,2004-09-27,Australian,cooperamanda@example.net,(361)610-4476
4259,CUS0004259,Kenneth,Baker,M,1970-06-22,Singaporean,reedchristian@example.com,919.445.7545x23558
4260,CUS0004260,Kevin,Stewart,M,1950-08-09,Malaysian,lori24@example.org,408-471-5409
4261,CUS0004261,Lisa,Cohen,F,1963-09-04,Indonesian,robert29@example.com,(754)983-5459
4262,CUS0004262,Cody,Clark,M,1985-09-26,Australian,lisa50@example.org,(430)897-2967
4263,CUS0004263,Jamie,Armstrong,F,1959-09-14,Japanese,claire40@example.com,(509)243-4102
4264,CUS0004264,Brian,Alvarado,M,1953-11-12,Malaysian,hoganjohn@example.com,839.888.6849
4265,CUS0004265,Jason,Sullivan,M,1964-01-25,Indonesian,jill15@example.net,591.822.1904
4266,CUS0004266,Amanda,Stewart,F,1989-04-05,Australian,adamsjohn@example.net,244-269-4421x1067
4267,CUS0004267,Tiffany,Clark,F,1952-12-13,Singaporean,georgeschroeder@example.net,651-687-1040
4268,CUS0004268,Tara,Green,F,2002-01-08,Singaporean,kperez@example.net,001-922-284-0144
4269,CUS0004269,Michael,Herman,M,1973-06-09,Australian,oblanchard@example.com,205.841.6318x92750
4270,CUS0004270,Matthew,Knight,M,1961-03-11,Indonesian,rogerscheryl@example.org,+1-505-506-7481x79890
4271,CUS0004271,Tara,Suarez,F,1990-09-15,Australian,timothystrickland@example.net,001-681-730-1217x0994
4272,CUS0004272,Sherry,Jones,F,1954-11-05,Australian,jonathanbrown@example.net,8613691853
4273,CUS0004273,Anthony,Porter,M,1982-04-16,Australian,ysavage@example.com,9259891271
4274,CUS0004274,David,Patton,M,1977-06-21,Indonesian,jennifer78@example.org,8525894168
4275,CUS0004275,Angel,Mason,F,1974-08-03,Indonesian,david56@example.com,(378)379-0541x1669
4276,CUS0004276,Thomas,Clark,M,1951-10-23,Malaysian,duane42@example.com,+1-296-296-9768x699
4277,CUS0004277,Victoria,Grant,F,1984-08-20,Australian,rossteresa@example.com,937-296-4049
4278,CUS0004278,Christine,Young,F,1956-11-08,Indonesian,allennancy@example.org,(257)470-1830x784
4279,CUS0004279,Paul,Gay,M,1976-01-19,Japanese,suttonjanice@example.com,520.713.0223
4280,CUS0004280,Devon,Wright,M,1981-01-30,Australian,halljames@example.net,947-527-8121x965
4281,CUS0004281,Rodney,Sloan,M,1972-04-23,Australian,tina60@example.net,(860)576-6471x2434
4282,CUS0004282,Deborah,Murphy,F,1990-09-25,Singaporean,rpeterson@example.com,898.200.5832x6973
4283,CUS0004283,Jeffrey,Spears,M,2000-10-29,Indonesian,jonesmary@example.net,721.809.5927x83328
4284,CUS0004284,Roger,Hall,M,1968-03-16,Singaporean,darren61@example.net,4654151382
4285,CUS0004285,Jennifer,Mendez,F,1963-10-17,Indonesian,ghines@example.net,649.496.0520
4286,CUS0004286,Stacy,Thomas,F,2006-02-05,Singaporean,emaldonado@example.net,688.251.5869
4287,CUS0004287,Louis,Bass,M,1982-01-29,Indonesian,ricelauren@example.net,+1-217-880-7661x545
4288,CUS0004288,Ashley,Meyer,F,1953-12-22,Singaporean,haastina@example.com,812-620-1635x76913
4289,CUS0004289,Maria,White,F,1996-12-15,Malaysian,brittany56@example.net,321-622-8985x354
4290,CUS0004290,David,Davis,M,2004-12-06,Singaporean,guy73@example.com,525.215.3104
4291,CUS0004291,Joshua,Carter,M,1965-06-21,Japanese,johnsonbenjamin@example.com,+1-504-775-4769x171
4292,CUS0004292,Justin,Jones,M,1984-12-06,Australian,tiffany91@example.com,(484)971-2719
4293,CUS0004293,Christopher,Torres,M,1991-07-23,Japanese,mmedina@example.org,330.565.5976
4294,CUS0004294,Henry,Anderson,M,1959-11-05,Australian,wolfeeric@example.org,796.717.7001x280
4295,CUS0004295,Melissa,Chavez,F,1994-08-25,Australian,amy98@example.org,711.698.9683
4296,CUS0004296,Andrew,Taylor,M,1972-06-13,Japanese,bhartman@example.net,(705)264-3290x0889
4297,CUS0004297,Robert,Jones,M,1984-05-21,Indonesian,victornguyen@example.com,001-536-822-9822x505
4298,CUS0004298,Erica,Lee,F,1959-03-12,Singaporean,lesliebaker@example.net,220-694-1844x462
4299,CUS0004299,Scott,Lopez,M,1973-05-01,Malaysian,lreid@example.com,(273)413-9211
4300,CUS0004300,Matthew,Walker,M,1987-04-29,Singaporean,ellisjason@example.com,001-972-590-3216x51556
4301,CUS0004301,Patrick,Gonzales,M,1955-05-12,Indonesian,gibsondevin@example.com,787.965.9732x460
4302,CUS0004302,Nicole,Blake,F,1974-03-06,Indonesian,mercadoheather@example.org,+1-925-205-8368x251
4303,CUS0004303,Mark,Ramirez,M,1994-08-22,Malaysian,diana52@example.com,546.993.4432x228
4304,CUS0004304,Ronnie,Clayton,M,1963-10-06,Indonesian,lopeztroy@example.org,(604)748-4000
4305,CUS0004305,Daniel,Roberts,M,1977-02-25,Indonesian,loriporter@example.net,+1-928-917-2724x334
4306,CUS0004306,Christopher,Smith,M,1986-08-16,Singaporean,justin76@example.org,+1-782-855-9948x4827
4307,CUS0004307,Jacob,Larson,M,1983-11-25,Australian,oayala@example.net,001-794-313-0087x10623
4308,CUS0004308,James,Lewis,M,1957-10-01,Malaysian,emilybaker@example.com,001-864-495-6656x60207
4309,CUS0004309,Diana,Gross,F,1955-10-22,Japanese,jessicaperkins@example.org,001-627-634-8579x49418
4310,CUS0004310,Christopher,Flores,M,1969-04-06,Japanese,jeffrey05@example.com,(749)241-5874x491
4311,CUS0004311,Christopher,Moore,M,1990-12-23,Japanese,carlos85@example.net,+1-797-268-1165
4312,CUS0004312,Sandra,Horton,F,1991-09-25,Australian,collinsbryan@example.net,869.291.5748x004
4313,CUS0004313,Joseph,Smith,M,1998-12-18,Singaporean,nicholasjimenez@example.net,(924)690-9342
4314,CUS0004314,Steven,Cole,M,1984-09-10,Indonesian,stephen22@example.net,555-915-6249
4315,CUS0004315,Brenda,Burke,F,2005-01-23,Malaysian,austinclark@example.org,(604)826-3759x9729
4316,CUS0004316,Mark,Odonnell,M,1985-01-06,Indonesian,stephen05@example.org,+1-357-659-9753x92918
4317,CUS0004317,Amanda,Ramirez,F,2007-08-27,Malaysian,robert52@example.net,589-235-8058
4318,CUS0004318,Jeremy,Cervantes,M,1959-09-15,Australian,strongjohn@example.org,(802)444-2117x3849
4319,CUS0004319,Nicholas,Baker,M,1998-12-05,Australian,ucastro@example.com,+1-450-570-1342
4320,CUS0004320,Frederick,Stewart,M,1951-12-29,Indonesian,kirk05@example.com,001-610-362-0802x0110
4321,CUS0004321,Brianna,Cox,F,1984-10-28,Japanese,sbarker@example.net,+1-760-722-5092x0119
4322,CUS0004322,Carla,Miller,F,1959-11-26,Indonesian,tracyanderson@example.com,225-692-7976
4323,CUS0004323,Angel,Hayes,M,1986-08-29,Singaporean,kimberlysparks@example.org,2845952540
4324,CUS0004324,Holly,Mcclain,F,1958-01-11,Malaysian,joshuastewart@example.com,894-378-9792x6911
4325,CUS0004325,Jennifer,Estrada,F,1976-11-18,Indonesian,olong@example.org,(966)931-8829
4326,CUS0004326,James,Wolfe,M,1960-07-25,Malaysian,mitchell48@example.com,666-626-3575
4327,CUS0004327,Gary,Evans,M,2006-08-25,Japanese,vanessa16@example.net,531.242.1472
4328,CUS0004328,Sharon,Moore,F,1953-10-06,Australian,martin40@example.org,941.224.3205x8920
4329,CUS0004329,Matthew,Banks,M,1976-08-01,Malaysian,vdavis@example.org,(276)534-8528x5295
4330,CUS0004330,Michael,Davis,M,1960-07-29,Malaysian,rodriguezjudy@example.org,001-979-968-5596x5211
4331,CUS0004331,Shelly,Arnold,F,1951-07-20,Indonesian,jacksondaniel@example.org,393-690-3064x16702
4332,CUS0004332,Krystal,Brock,F,1993-01-08,Indonesian,hoganwilliam@example.org,701-507-7250x210
4333,CUS0004333,Amy,Jordan,F,1950-06-24,Australian,james29@example.org,453.994.1187
4334,CUS0004334,Devon,Cooley,M,1991-08-17,Japanese,jerrymiller@example.com,(313)963-1159x69554
4335,CUS0004335,Joshua,Rush,M,1988-02-13,Singaporean,rhonda76@example.org,916-525-3164x023
4336,CUS0004336,Kenneth,Choi,M,1954-01-19,Japanese,micheal74@example.org,+1-729-586-0377x90542
4337,CUS0004337,Tony,Alvarez,M,1951-12-30,Malaysian,trevorstein@example.org,478-887-2878
4338,CUS0004338,Gerald,Williams,M,1992-12-29,Australian,christianjackson@example.org,(348)536-6253x967
4339,CUS0004339,Tyrone,Osborne,M,1990-06-08,Japanese,james21@example.com,395-722-3931x59105
4340,CUS0004340,Andrew,Webb,M,2003-09-04,Indonesian,kbuchanan@example.net,708-291-8870
4341,CUS0004341,Andrew,Williams,M,1986-04-14,Malaysian,garciavictoria@example.org,9366096033
4342,CUS0004342,Kristine,Morales,F,1955-04-07,Malaysian,richardmorrow@example.com,(880)279-3446
4343,CUS0004343,Mark,Rodriguez,M,1961-01-13,Singaporean,christopherhines@example.com,001-380-644-6007
4344,CUS0004344,Laurie,Lewis,F,1992-07-13,Singaporean,briantucker@example.org,+1-504-299-7805x50144
4345,CUS0004345,Brett,Roach,M,1993-01-05,Singaporean,ytucker@example.com,721-607-5353
4346,CUS0004346,Melanie,Jackson,F,1967-02-22,Malaysian,nwood@example.com,(658)349-1282x642
4347,CUS0004347,Derrick,Black,M,1992-08-08,Malaysian,nwilson@example.com,(858)354-7398x9301
4348,CUS0004348,Tricia,Best,F,1991-09-17,Indonesian,kennethgray@example.net,415-507-1689
4349,CUS0004349,Brianna,Wolf,F,1983-07-04,Malaysian,millernicholas@example.com,230-415-7055x70143
4350,CUS0004350,Randall,Flowers,M,1977-01-09,Singaporean,qvaldez@example.net,582-444-0428
4351,CUS0004351,Dawn,Andersen,F,1953-03-14,Malaysian,joseph08@example.com,(897)596-7642
4352,CUS0004352,Nathan,Dawson,M,1958-09-30,Singaporean,ericperry@example.org,327-841-4055
4353,CUS0004353,Thomas,Mejia,M,2001-03-14,Singaporean,ymcdonald@example.org,+1-616-816-9349x617
4354,CUS0004354,David,Hayes,M,1998-12-24,Japanese,brianrichard@example.net,720-575-7046x48371
4355,CUS0004355,Norma,Lee,F,1978-10-29,Japanese,erintucker@example.com,816.974.3121x82725
4356,CUS0004356,Courtney,Phillips,F,1984-04-10,Singaporean,miranda17@example.net,616-347-5609x1575
4357,CUS0004357,Jacqueline,Mendez,F,1958-07-26,Indonesian,karla82@example.org,528-720-9788x622
4358,CUS0004358,Samuel,Wyatt,M,1999-10-22,Australian,edwardwalker@example.net,(786)887-9732
4359,CUS0004359,Anthony,Ray,M,1998-07-29,Singaporean,mistyharper@example.com,(285)398-9344x328
4360,CUS0004360,Kyle,Craig,M,1992-06-22,Singaporean,michael77@example.net,7172154894
4361,CUS0004361,Jake,Sutton,M,2007-07-07,Singaporean,pmartinez@example.com,+1-807-668-2637x40685
4362,CUS0004362,Jason,Lloyd,M,2005-08-30,Singaporean,murphytimothy@example.org,989-556-6546x4398
4363,CUS0004363,Aaron,Alexander,M,1950-09-16,Singaporean,campbellrobert@example.org,001-452-226-1247x1305
4364,CUS0004364,James,Mckinney,M,1999-07-01,Australian,harveychristian@example.com,001-306-369-3548x9102
4365,CUS0004365,Deborah,Johnson,F,1990-07-12,Malaysian,edwardslaura@example.org,(573)783-3997x0498
4366,CUS0004366,Jason,Friedman,M,1962-12-09,Singaporean,nruiz@example.com,793-928-8752
4367,CUS0004367,Jeffery,Pham,M,2005-11-20,Australian,qbailey@example.org,(343)979-7975x2542
4368,CUS0004368,Brandon,Morrow,M,2007-03-03,Japanese,perryjoseph@example.net,001-259-782-6349x459
4369,CUS0004369,Michael,Delacruz,M,1975-03-29,Malaysian,anna04@example.net,+1-451-814-1010x8987
4370,CUS0004370,Laura,Smith,F,1992-05-31,Japanese,shannon37@example.org,001-326-566-9598
4371,CUS0004371,Pamela,Love,F,1963-05-16,Singaporean,tyler31@example.org,001-654-297-0751x49767
4372,CUS0004372,Amy,Hernandez,F,1977-12-26,Australian,gwright@example.com,9734198504
4373,CUS0004373,Samuel,Cox,M,1997-02-10,Malaysian,igarcia@example.net,(640)282-8727
4374,CUS0004374,Jamie,Porter,F,2005-11-18,Australian,patelsean@example.com,691-560-7302x7587
4375,CUS0004375,Shawn,Thomas,M,1951-02-10,Australian,brandon09@example.net,436-459-6075x454
4376,CUS0004376,Christine,Dalton,F,1950-12-22,Australian,shaney@example.net,434-772-9693x215
4377,CUS0004377,Laura,Sanders,F,2001-01-10,Singaporean,gsims@example.net,(648)318-8264x909
4378,CUS0004378,Michele,Watson,F,1971-04-21,Indonesian,btaylor@example.org,603.545.8409
4379,CUS0004379,Amanda,Duncan,F,1970-08-03,Australian,daniellegraham@example.com,(847)705-4719x96130
4380,CUS0004380,John,Williams,M,1958-10-25,Malaysian,andrewshaw@example.org,+1-587-785-2724x40695
4381,CUS0004381,Steven,Jones,M,1955-11-09,Japanese,hmartinez@example.net,222.213.1723x61328
4382,CUS0004382,Angel,Garcia,M,1973-02-17,Malaysian,sara87@example.com,+1-550-833-4670x577
4383,CUS0004383,Meagan,Rodriguez,F,1969-08-26,Australian,arroyoisaac@example.net,(462)409-4846x180
4384,CUS0004384,Rebecca,Hart,F,1987-01-31,Australian,james72@example.org,583-218-5175
4385,CUS0004385,Tracy,Howell,F,1982-12-24,Australian,sheilajennings@example.com,868.518.2041x29250
4386,CUS0004386,Cassandra,Mclean,F,2005-07-15,Indonesian,jacqueline45@example.net,+1-368-763-1468x7041
4387,CUS0004387,Barbara,Mccarthy,F,1990-02-13,Singaporean,lee92@example.org,+1-211-924-6488
4388,CUS0004388,Yesenia,Kane,F,1991-03-14,Singaporean,porterlaura@example.com,409.383.9222
4389,CUS0004389,Mark,Coffey,M,1959-10-17,Singaporean,hensleymichael@example.org,448.441.7193
4390,CUS0004390,Gary,Barajas,M,1980-04-12,Indonesian,ggreene@example.com,2645197732
