customer_key,customer_id,first_name,last_name,gender,date_of_birth,nationality,email,phone,eff_start_date,eff_end_date,is_current,created_at,updated_at
13754,CUS0012704,Kelsey,Hoffman,F,1963-01-08,Singaporean,kelsey.hoffman@yahoo.com,846-059-4058,2021-07-28,,1,2021-07-28 08:26:43,2021-12-11 21:55:57
13755,CUS0012705,Gina,Lynch,F,1976-05-07,Indonesian,gina.lynch@hotmail.com,979-868-0765,2021-10-09,,1,2021-10-09 22:45:03,2021-10-09 22:45:03
13756,CUS0012706,Jason,Wilkinson,M,1995-02-15,Emirati,jason.wilkinson@outlook.com,520-054-8345,2023-01-22,,1,2023-01-22 23:49:09,2023-01-29 17:03:27
13757,CUS0012707,Christopher,Reed,M,1992-12-01,Malaysian,christopher.reed@gmail.com,772-967-4284,2022-12-01,2024-01-01,0,2022-12-01 02:27:15,2024-01-01 19:17:41
13758,CUS0012707,Christopher,Reed,M,1992-12-01,Malaysian,christopher30@gmail.com,116-582-7308,2024-01-02,,1,2024-01-02 20:04:25,2024-01-24 16:46:59
13759,CUS0012708,Gina,Petersen,F,1974-07-27,Japanese,gina.petersen@yahoo.com,528-261-3083,2022-08-21,,1,2022-08-21 00:36:17,2023-06-29 22:54:39
13760,CUS0012709,Matthew,Carson,M,1988-08-30,Singaporean,matthew.carson@gmail.com,972-324-6205,2021-11-15,,1,2021-11-15 00:10:59,2021-11-15 00:10:59
13761,CUS0012710,Erika,Cruz,F,1958-04-15,Indonesian,erika.cruz@gmail.com,802-172-2821,2022-12-15,,1,2022-12-15 09:03:55,2022-12-15 09:03:55
13762,CUS0012711,Jamie,Rivas,F,2007-02-08,Malaysian,jamie.rivas@yahoo.com,565-417-2937,2023-03-14,,1,2023-03-14 19:59:18,2024-12-26 08:55:57
13763,CUS0012712,Stacey,Hendricks,F,1995-11-11,Emirati,stacey.hendricks@yahoo.com,609-157-7252,2021-07-30,,1,2021-07-30 07:18:32,2021-07-30 07:18:32
13764,CUS0012713,Timothy,Hamilton,M,1950-09-07,Singaporean,timothy.hamilton@hotmail.com,599-777-5339,2022-10-13,,1,2022-10-13 13:10:06,2022-10-13 13:10:06
13765,CUS0012714,Jordan,Taylor,M,1989-07-25,Indonesian,jordan.taylor@outlook.com,582-038-8664,2021-09-25,,1,2021-09-25 23:27:50,2021-09-28 03:42:32
13766,CUS0012715,Jay,Mcguire,M,1978-06-02,Japanese,jay.mcguire@yahoo.com,290-352-5191,2023-03-18,,1,2023-03-18 05:19:12,2026-03-28 14:55:55
13767,CUS0012716,Desiree,Collins,F,1989-03-27,Singaporean,desiree.collins@outlook.com,047-301-0721,2022-07-31,,1,2022-07-31 02:37:38,2022-07-31 02:37:38
13768,CUS0012717,Jennifer,Johnson,F,1954-09-12,British,jennifer.johnson@outlook.com,600-345-6062,2022-07-26,,1,2022-07-26 15:50:44,2025-10-21 05:27:42
13769,CUS0012718,Jason,Chandler,M,1977-09-23,Indonesian,jason.chandler@gmail.com,452-572-5380,2021-05-26,,1,2021-05-26 20:36:36,2022-10-15 02:18:09
13770,CUS0012719,Patricia,King,F,1984-11-19,Thai,patricia.king@outlook.com,881-015-8966,2021-09-20,,1,2021-09-20 05:49:12,2024-03-28 23:51:48
13771,CUS0012720,Tracy,Garcia,F,1982-09-26,Singaporean,tracy.garcia@yahoo.com,187-014-2804,2022-10-25,,1,2022-10-25 00:10:21,2024-02-10 21:28:55
13772,CUS0012721,Thomas,Greene,M,2003-05-23,Japanese,thomas.greene@outlook.com,349-333-1040,2022-05-17,,1,2022-05-17 05:07:56,2022-05-17 05:07:56
13773,CUS0012722,Katherine,Willis,F,1983-03-01,Emirati,katherine.willis@gmail.com,052-462-6287,2021-07-23,,1,2021-07-23 15:16:13,2025-08-19 21:58:38
13774,CUS0012723,Mark,Young,M,1963-01-13,Thai,mark.young@gmail.com,819-053-3250,2021-08-01,,1,2021-08-01 15:37:11,2021-08-01 15:37:11
13775,CUS0012724,Heather,Fields,F,1995-06-15,Japanese,heather.fields@gmail.com,067-407-4585,2021-09-11,,1,2021-09-11 11:48:15,2025-12-09 02:37:21
13776,CUS0012725,Amber,Wallace,F,1953-02-12,Singaporean,amber.wallace@gmail.com,450-068-9489,2022-01-04,2023-12-25,0,2022-01-04 16:36:23,2023-12-25 11:36:30
13777,CUS0012725,Amber,Wallace,F,1953-02-12,Singaporean,amber50@hotmail.com,470-519-1216,2023-12-26,,1,2023-12-26 20:10:13,2023-12-26 20:10:13
13778,CUS0012726,Steven,Meza,M,1968-04-07,British,steven.meza@yahoo.com,642-487-0408,2021-08-11,,1,2021-08-11 23:01:28,2025-03-04 22:27:38
13779,CUS0012727,Tammy,Jackson,F,1960-08-27,British,tammy.jackson@yahoo.com,060-326-7239,2022-12-01,,1,2022-12-01 23:56:39,2025-07-16 20:39:26
13780,CUS0012728,Melissa,Brown,F,1968-05-14,Malaysian,melissa.brown@hotmail.com,915-128-6353,2022-10-03,,1,2022-10-03 05:54:53,2022-10-11 18:27:33
13781,CUS0012729,Mary,Nelson,F,1994-05-03,Thai,mary.nelson@outlook.com,242-593-9775,2022-07-06,,1,2022-07-06 04:29:03,2024-02-03 05:56:08
13782,CUS0012730,Victor,Mills,M,1988-12-04,Singaporean,victor.mills@gmail.com,392-507-0898,2023-01-26,,1,2023-01-26 12:14:19,2023-01-26 12:14:19
13783,CUS0012731,Alicia,Williams,F,1988-02-14,Japanese,alicia.williams@yahoo.com,013-373-7073,2021-11-02,2023-08-05,0,2021-11-02 03:42:44,2023-08-05 18:59:11
13784,CUS0012731,Alicia,Williams,F,1988-02-14,Japanese,alicia86@yahoo.com,628-857-4137,2023-08-06,,1,2023-08-06 16:20:44,2023-08-06 16:20:44
13785,CUS0012732,Ray,Gonzalez,M,1987-01-29,Emirati,ray.gonzalez@hotmail.com,058-543-8314,2023-01-29,,1,2023-01-29 12:34:30,2025-09-14 23:42:16
13786,CUS0012733,John,Thompson,M,1992-06-17,Singaporean,john.thompson@yahoo.com,410-351-8555,2022-11-17,,1,2022-11-17 10:23:48,2026-01-17 06:20:08
13787,CUS0012734,Teresa,Brooks,F,1961-09-04,Singaporean,teresa.brooks@gmail.com,813-729-4681,2023-03-25,,1,2023-03-25 22:04:03,2024-12-07 03:57:32
13788,CUS0012735,Jessica,Gonzalez,F,1971-06-28,Malaysian,jessica.gonzalez@gmail.com,811-992-8828,2021-09-23,,1,2021-09-23 03:03:45,2026-04-28 02:22:05
13789,CUS0012736,Christopher,Taylor,M,1963-04-13,Indonesian,christopher.taylor@hotmail.com,236-545-4040,2022-08-26,,1,2022-08-26 02:02:53,2023-03-23 12:58:21
13790,CUS0012737,Andrew,Farmer,M,1971-02-26,Emirati,andrew.farmer@outlook.com,744-082-0251,2021-10-25,,1,2021-10-25 15:38:58,2021-10-25 15:38:58
13791,CUS0012738,Tracy,Stanton,F,1965-04-24,Indonesian,tracy.stanton@gmail.com,066-763-1083,2022-06-18,2024-03-06,0,2022-06-18 13:55:47,2024-03-06 23:30:23
13792,CUS0012738,Tracy,Stanton,F,1965-04-24,Indonesian,tracy82@outlook.com,419-937-0439,2024-03-07,,1,2024-03-07 14:19:52,2025-01-16 05:06:13
13793,CUS0012739,Monica,Blanchard,F,1999-03-27,Japanese,monica.blanchard@yahoo.com,305-251-5634,2022-01-30,,1,2022-01-30 00:30:29,2022-01-30 00:30:29
13794,CUS0012740,Andrea,Grant,F,1996-05-03,Malaysian,andrea.grant@hotmail.com,201-428-4988,2023-05-15,,1,2023-05-15 10:35:24,2023-07-16 22:18:06
13795,CUS0012741,Kelly,Castro,F,1953-09-21,Thai,kelly.castro@hotmail.com,067-748-3479,2021-10-06,,1,2021-10-06 08:51:02,2022-09-18 02:03:11
13796,CUS0012742,Carrie,Conner,F,2002-10-06,Malaysian,carrie.conner@outlook.com,075-907-2775,2022-01-29,,1,2022-01-29 16:27:34,2023-09-29 23:40:04
13797,CUS0012743,Wendy,Pineda,F,1957-01-25,Indonesian,wendy.pineda@hotmail.com,028-166-1775,2021-12-16,,1,2021-12-16 21:21:40,2021-12-16 21:21:40
13798,CUS0012744,Natasha,Murphy,F,1958-11-20,Thai,natasha.murphy@gmail.com,724-318-0218,2022-12-06,,1,2022-12-06 03:45:11,2022-12-06 03:45:11
13799,CUS0012745,Kelly,Green,F,2005-09-02,Australian,kelly.green@gmail.com,784-030-6343,2023-01-20,,1,2023-01-20 01:19:39,2024-09-26 15:11:08
13800,CUS0012746,Kevin,Hoffman,M,1983-06-27,British,kevin.hoffman@yahoo.com,764-387-2613,2022-02-03,,1,2022-02-03 16:45:14,2025-07-26 18:32:25
13801,CUS0012747,Jennifer,Perez,F,2007-06-28,Indonesian,jennifer.perez@hotmail.com,164-940-0008,2023-02-27,,1,2023-02-27 04:00:41,2025-08-25 19:56:47
13802,CUS0012748,Gabrielle,Lamb,F,1974-02-24,Indonesian,gabrielle.lamb@hotmail.com,237-403-2833,2021-10-29,,1,2021-10-29 01:16:25,2021-10-29 01:16:25
13803,CUS0012749,Stacy,Hayes,F,1992-08-08,Australian,stacy.hayes@outlook.com,078-340-2000,2022-12-07,,1,2022-12-07 14:43:20,2026-03-08 20:53:36
13804,CUS0012750,Robert,Pineda,M,1970-02-05,Australian,robert.pineda@yahoo.com,572-437-4681,2022-09-13,,1,2022-09-13 03:56:56,2025-07-30 13:41:54
13805,CUS0012751,Michael,Ramirez,M,1958-12-25,Thai,michael.ramirez@gmail.com,009-316-6516,2023-02-05,,1,2023-02-05 00:39:53,2024-06-17 04:58:10
13806,CUS0012752,Kathryn,Mcfarland,F,1966-11-28,British,kathryn.mcfarland@hotmail.com,903-323-1602,2021-07-25,,1,2021-07-25 21:47:06,2021-07-25 21:47:06
13807,CUS0012753,Darrell,Howell,M,1991-09-08,Indonesian,darrell.howell@gmail.com,033-549-5979,2022-12-13,,1,2022-12-13 07:46:21,2022-12-13 07:46:21
13808,CUS0012754,Stacie,Smith,F,1988-10-12,Australian,stacie.smith@yahoo.com,701-130-9163,2021-12-27,,1,2021-12-27 08:04:58,2026-04-27 07:53:51
13809,CUS0012755,Crystal,Fitzgerald,F,1960-12-29,Singaporean,crystal.fitzgerald@outlook.com,779-747-4697,2021-10-01,,1,2021-10-01 08:24:56,2021-10-01 08:24:56
13810,CUS0012756,Heather,Fleming,F,1961-03-30,Australian,heather.fleming@outlook.com,013-408-3446,2022-05-22,,1,2022-05-22 22:00:58,2022-07-26 21:49:04
13811,CUS0012757,Kim,Allen,F,1973-12-01,Singaporean,kim.allen@hotmail.com,017-098-4589,2021-10-21,,1,2021-10-21 05:13:19,2023-06-07 07:39:31
13812,CUS0012758,Laura,Cooper,F,1993-06-26,Indonesian,laura.cooper@hotmail.com,653-367-1626,2022-02-04,,1,2022-02-04 06:56:46,2026-01-29 03:25:24
13813,CUS0012759,Brittany,Rice,F,2008-01-10,British,brittany.rice@gmail.com,731-055-9541,2022-09-11,,1,2022-09-11 15:25:13,2025-11-26 04:19:35
13814,CUS0012760,Andrew,Johnson,M,2006-01-07,Indonesian,andrew.johnson@gmail.com,520-715-8781,2023-03-28,,1,2023-03-28 14:54:10,2026-05-17 08:51:59
13815,CUS0012761,Glenda,Austin,F,1988-08-08,Emirati,glenda.austin@hotmail.com,963-286-2798,2021-06-15,,1,2021-06-15 13:17:05,2026-04-03 12:57:49
13816,CUS0012762,Nicholas,King,M,1994-10-08,Australian,nicholas.king@yahoo.com,947-842-5749,2022-12-04,2024-10-13,0,2022-12-04 04:46:09,2024-10-13 06:37:56
13817,CUS0012762,Nicholas,King,M,1994-10-08,Australian,nicholas51@outlook.com,589-032-5488,2024-10-14,,1,2024-10-14 13:42:52,2024-10-14 13:42:52
13818,CUS0012763,Megan,Cox,F,1995-08-31,British,megan.cox@hotmail.com,158-011-6218,2022-05-06,,1,2022-05-06 02:59:12,2026-02-09 07:04:23
13819,CUS0012764,Krista,Garcia,F,1995-04-02,Emirati,krista.garcia@yahoo.com,512-857-2794,2022-09-22,,1,2022-09-22 11:07:07,2024-12-01 14:55:33
13820,CUS0012765,Katherine,Howell,F,1953-07-11,Singaporean,katherine.howell@yahoo.com,168-199-3809,2022-04-23,,1,2022-04-23 19:42:41,2023-01-11 05:58:53
13821,CUS0012766,Carolyn,Shepard,F,1970-11-22,Japanese,carolyn.shepard@gmail.com,214-520-2661,2022-05-06,,1,2022-05-06 14:19:48,2022-05-06 14:19:48
13822,CUS0012767,Jenna,Kelly,F,1962-04-16,Thai,jenna.kelly@yahoo.com,829-232-8391,2021-11-11,2022-09-24,0,2021-11-11 13:32:35,2022-09-24 15:07:04
13823,CUS0012767,Jenna,Kelly,F,1962-04-16,Thai,jenna40@gmail.com,049-184-5448,2022-09-25,,1,2022-09-25 20:27:42,2024-05-01 11:55:39
13824,CUS0012768,Elizabeth,Taylor,F,1974-10-06,British,elizabeth.taylor@outlook.com,381-018-6599,2022-06-07,,1,2022-06-07 01:29:16,2025-09-19 07:14:28
13825,CUS0012769,Lisa,Wright,F,1989-10-11,Indonesian,lisa.wright@yahoo.com,339-236-0324,2022-07-14,,1,2022-07-14 10:06:36,2023-12-30 04:46:29
13826,CUS0012770,Darren,Zimmerman,M,2007-01-12,Malaysian,darren.zimmerman@gmail.com,267-033-0878,2021-06-11,,1,2021-06-11 04:11:44,2026-02-05 12:29:00
13827,CUS0012771,Austin,Hill,M,1993-01-13,Australian,austin.hill@yahoo.com,987-536-9975,2022-01-03,,1,2022-01-03 18:31:06,2022-01-03 18:31:06
13828,CUS0012772,David,Rodriguez,M,1964-10-15,Australian,david.rodriguez@outlook.com,518-702-8041,2022-03-23,,1,2022-03-23 11:52:18,2022-03-23 11:52:18
13829,CUS0012773,Thomas,Rios,M,2002-02-19,Singaporean,thomas.rios@outlook.com,560-728-1102,2021-10-10,,1,2021-10-10 12:15:44,2022-09-29 05:12:12
13830,CUS0012774,Isaac,Evans,M,1975-12-01,Australian,isaac.evans@hotmail.com,906-509-0457,2022-06-24,,1,2022-06-24 19:24:27,2022-06-24 19:24:27
13831,CUS0012775,Kevin,Wise,M,1956-02-18,Singaporean,kevin.wise@hotmail.com,832-347-0016,2022-01-20,,1,2022-01-20 12:51:11,2024-10-01 09:53:55
13832,CUS0012776,Erin,Bishop,F,1963-12-07,Singaporean,erin.bishop@yahoo.com,544-823-1474,2022-10-10,,1,2022-10-10 03:26:35,2024-07-03 19:47:56
13833,CUS0012777,Cindy,Roth,F,2006-09-17,Singaporean,cindy.roth@outlook.com,014-665-0571,2023-01-07,,1,2023-01-07 11:42:40,2023-05-09 03:16:39
13834,CUS0012778,Veronica,Nguyen,F,1952-02-05,Malaysian,veronica.nguyen@hotmail.com,961-897-0141,2021-10-13,,1,2021-10-13 07:57:10,2025-04-10 23:35:45
13835,CUS0012779,Michelle,Smith,F,2003-04-20,Japanese,michelle.smith@gmail.com,267-095-0688,2021-11-28,,1,2021-11-28 00:38:12,2025-11-27 07:14:06
13836,CUS0012780,Matthew,Austin,M,1998-12-13,British,matthew.austin@hotmail.com,472-925-7911,2021-08-12,,1,2021-08-12 05:04:51,2026-01-30 21:32:14
13837,CUS0012781,Devin,Carson,M,1997-01-14,British,devin.carson@hotmail.com,330-987-1736,2022-01-31,,1,2022-01-31 00:04:22,2024-05-30 02:10:00
13838,CUS0012782,Stacey,Andrews,F,1991-03-17,British,stacey.andrews@gmail.com,588-626-0270,2022-08-26,2023-08-09,0,2022-08-26 03:47:49,2023-08-09 20:46:42
13839,CUS0012782,Stacey,Andrews,F,1991-03-17,British,stacey84@outlook.com,227-718-0419,2023-08-10,,1,2023-08-10 08:18:05,2024-02-09 07:36:45
13840,CUS0012783,Cynthia,Buckley,F,1979-04-16,Indonesian,cynthia.buckley@yahoo.com,606-379-0496,2022-12-30,,1,2022-12-30 11:29:55,2024-01-26 13:59:31
13841,CUS0012784,Elizabeth,Moore,F,1951-04-27,Thai,elizabeth.moore@yahoo.com,040-941-4938,2021-06-03,,1,2021-06-03 09:17:14,2021-10-02 10:59:42
13842,CUS0012785,Christine,Campbell,F,2005-05-09,Emirati,christine.campbell@hotmail.com,187-376-3159,2022-06-04,,1,2022-06-04 16:31:10,2024-10-08 16:40:23
13843,CUS0012786,David,Rice,M,1961-05-01,Thai,david.rice@yahoo.com,240-146-4024,2023-03-22,2025-03-13,0,2023-03-22 16:11:32,2025-03-13 16:14:28
13844,CUS0012786,David,Rice,M,1961-05-01,Thai,david41@outlook.com,707-899-7203,2025-03-14,,1,2025-03-14 22:47:34,2026-03-06 16:51:23
13845,CUS0012787,Erin,Johnson,F,1967-09-23,Emirati,erin.johnson@hotmail.com,680-750-2593,2023-05-26,,1,2023-05-26 21:14:24,2025-01-28 12:41:02
13846,CUS0012788,Lisa,Abbott,F,1969-03-17,Australian,lisa.abbott@yahoo.com,125-539-0430,2022-04-06,,1,2022-04-06 13:58:11,2022-04-06 13:58:11
13847,CUS0012789,Mark,Davis,M,1990-10-07,Indonesian,mark.davis@gmail.com,069-204-8908,2022-07-03,,1,2022-07-03 00:24:29,2022-07-03 00:24:29
13848,CUS0012790,Jeremy,Reynolds,M,1984-11-21,Singaporean,jeremy.reynolds@outlook.com,343-960-5913,2022-09-01,,1,2022-09-01 04:09:41,2023-06-26 19:20:11
13849,CUS0012791,Ralph,Archer,M,1964-07-03,Emirati,ralph.archer@outlook.com,705-295-4384,2023-03-24,,1,2023-03-24 11:46:32,2023-03-24 11:46:32
13850,CUS0012792,Teresa,Manning,F,1950-10-27,Emirati,teresa.manning@yahoo.com,758-292-4119,2023-05-17,2024-12-11,0,2023-05-17 09:13:46,2024-12-11 15:00:57
13851,CUS0012792,Teresa,Manning,F,1950-10-27,Emirati,teresa68@gmail.com,065-351-2391,2024-12-12,,1,2024-12-12 00:36:44,2025-06-05 14:32:38
13852,CUS0012793,Jeremy,Morgan,M,1959-03-24,British,jeremy.morgan@gmail.com,182-554-1042,2023-02-07,,1,2023-02-07 21:03:05,2023-05-28 15:14:01
13853,CUS0012794,Elizabeth,Liu,F,1968-03-27,Emirati,elizabeth.liu@gmail.com,940-353-8308,2022-10-05,,1,2022-10-05 07:37:05,2025-09-05 20:22:27
13854,CUS0012795,Michael,Ward,M,1991-01-25,British,michael.ward@hotmail.com,757-775-9599,2023-01-24,,1,2023-01-24 22:56:16,2024-03-05 22:28:34
13855,CUS0012796,Matthew,Harris,M,1995-10-25,Emirati,matthew.harris@gmail.com,069-584-4569,2021-12-18,,1,2021-12-18 18:49:23,2022-10-23 00:00:25
13856,CUS0012797,Scott,Clarke,M,1956-01-17,Thai,scott.clarke@yahoo.com,623-374-8036,2021-12-08,,1,2021-12-08 22:28:52,2023-12-06 22:57:25
13857,CUS0012798,Richard,Kelly,M,2005-03-01,Australian,richard.kelly@hotmail.com,159-613-8423,2022-06-12,,1,2022-06-12 23:28:55,2025-04-12 17:32:13
13858,CUS0012799,Lisa,Ball,F,1953-03-29,Singaporean,lisa.ball@gmail.com,387-509-8272,2023-04-22,2024-05-21,0,2023-04-22 17:49:19,2024-05-21 12:07:07
13859,CUS0012799,Lisa,Ball,F,1953-03-29,Singaporean,lisa70@hotmail.com,962-528-5894,2024-05-22,,1,2024-05-22 01:45:46,2026-01-04 11:34:09
13860,CUS0012800,Thomas,Bautista,M,1951-10-02,Japanese,thomas.bautista@yahoo.com,779-437-1134,2023-01-11,2024-05-03,0,2023-01-11 13:16:49,2024-05-03 02:53:24
13861,CUS0012800,Thomas,Bautista,M,1951-10-02,Japanese,thomas57@gmail.com,933-518-4227,2024-05-04,,1,2024-05-04 12:37:00,2026-04-15 04:36:41
13862,CUS0012801,Kathryn,Smith,F,1976-11-30,Australian,kathryn.smith@yahoo.com,447-828-9546,2022-03-10,,1,2022-03-10 08:50:51,2025-08-09 19:57:08
13863,CUS0012802,Kristina,Sanchez,F,1989-04-02,Singaporean,kristina.sanchez@gmail.com,290-848-0023,2022-08-17,,1,2022-08-17 13:36:27,2026-01-25 03:42:57
13864,CUS0012803,Willie,Cruz,M,1986-01-07,Singaporean,willie.cruz@gmail.com,422-895-9837,2022-06-22,,1,2022-06-22 18:08:08,2022-06-22 18:08:08
13865,CUS0012804,Robert,Griffin,M,1992-05-03,British,robert.griffin@hotmail.com,985-374-0957,2022-03-24,,1,2022-03-24 05:04:16,2026-04-14 15:59:36
13866,CUS0012805,David,Phillips,M,1992-12-23,Singaporean,david.phillips@yahoo.com,806-012-8257,2022-11-02,,1,2022-11-02 12:25:51,2022-11-02 12:25:51
13867,CUS0012806,Patricia,Martin,F,1959-03-22,Singaporean,patricia.martin@outlook.com,181-678-9859,2021-06-03,,1,2021-06-03 08:35:44,2021-08-08 17:19:39
13868,CUS0012807,Daniel,Mcclain,M,1961-05-13,Singaporean,daniel.mcclain@outlook.com,822-200-0763,2023-01-04,,1,2023-01-04 03:07:08,2023-01-04 03:07:08
13869,CUS0012808,Charles,Dennis,M,1969-04-30,Australian,charles.dennis@outlook.com,486-594-4867,2022-03-01,,1,2022-03-01 04:22:37,2025-06-08 03:14:56
13870,CUS0012809,Ronald,Parks,M,1955-06-19,Indonesian,ronald.parks@hotmail.com,502-471-7357,2022-02-14,2023-06-30,0,2022-02-14 10:43:03,2023-06-30 06:58:54
13871,CUS0012809,Ronald,Parks,M,1955-06-19,Indonesian,ronald89@hotmail.com,634-593-6055,2023-07-01,,1,2023-07-01 03:00:03,2023-07-01 03:00:03
13872,CUS0012810,Caleb,Douglas,M,1984-08-11,Emirati,caleb.douglas@hotmail.com,003-390-2383,2021-12-14,,1,2021-12-14 09:08:56,2025-03-26 09:33:22
13873,CUS0012811,Alison,Hansen,F,1973-11-01,Australian,alison.hansen@gmail.com,595-494-9060,2022-01-04,,1,2022-01-04 07:28:37,2022-12-31 06:37:07
13874,CUS0012812,Taylor,Ramirez,F,1997-05-03,Indonesian,taylor.ramirez@outlook.com,913-566-6134,2023-02-09,,1,2023-02-09 14:24:42,2023-02-09 14:24:42
13875,CUS0012813,Judith,Hamilton,F,1975-06-26,Japanese,judith.hamilton@outlook.com,104-171-2014,2021-08-08,,1,2021-08-08 07:22:52,2025-10-31 21:14:12
13876,CUS0012814,Vanessa,Schwartz,F,1978-03-25,British,vanessa.schwartz@yahoo.com,530-929-5493,2021-12-31,,1,2021-12-31 08:08:10,2022-04-29 18:26:51
13877,CUS0012815,Elizabeth,Peck,F,1954-10-26,Malaysian,elizabeth.peck@gmail.com,385-245-9329,2023-04-15,,1,2023-04-15 20:30:38,2025-05-18 23:39:21
13878,CUS0012816,Darren,Morgan,M,1964-01-31,Indonesian,darren.morgan@yahoo.com,882-546-3100,2021-11-06,,1,2021-11-06 01:30:18,2021-11-06 01:30:18
13879,CUS0012817,Travis,Lambert,M,1952-09-20,Emirati,travis.lambert@hotmail.com,767-485-6849,2022-09-15,,1,2022-09-15 05:23:55,2022-09-15 05:23:55
13880,CUS0012818,Valerie,Neal,F,1962-02-15,Thai,valerie.neal@gmail.com,956-238-9505,2021-09-10,,1,2021-09-10 18:11:46,2023-04-06 19:32:57
13881,CUS0012819,Paige,Ortiz,F,1992-06-16,Singaporean,paige.ortiz@gmail.com,277-128-0241,2022-02-28,,1,2022-02-28 13:58:26,2025-08-22 01:59:15
13882,CUS0012820,Stephanie,Gillespie,F,1952-09-01,Australian,stephanie.gillespie@gmail.com,191-157-0361,2022-01-19,,1,2022-01-19 08:04:52,2022-01-19 08:04:52
13883,CUS0012821,Angela,Fisher,F,2002-12-11,Malaysian,angela.fisher@yahoo.com,441-539-8797,2022-01-07,,1,2022-01-07 18:19:57,2022-01-07 18:19:57
13884,CUS0012822,Tanner,Terry,M,1973-02-25,Indonesian,tanner.terry@outlook.com,596-280-9787,2022-03-21,,1,2022-03-21 12:52:27,2025-06-15 17:55:41
13885,CUS0012823,Catherine,Cherry,F,1979-03-25,Thai,catherine.cherry@gmail.com,771-453-1673,2023-03-16,,1,2023-03-16 04:07:20,2023-03-16 04:07:20
13886,CUS0012824,Scott,Keith,M,1950-10-14,Emirati,scott.keith@yahoo.com,861-012-0950,2023-04-05,2023-12-20,0,2023-04-05 22:04:13,2023-12-20 12:42:57
13887,CUS0012824,Scott,Keith,M,1950-10-14,Emirati,scott74@gmail.com,688-586-7539,2023-12-21,,1,2023-12-21 17:47:57,2024-10-11 16:07:49
13888,CUS0012825,Andrew,Stewart,M,1980-04-18,Indonesian,andrew.stewart@outlook.com,550-213-2068,2022-09-26,2024-07-10,0,2022-09-26 09:48:49,2024-07-10 11:04:36
13889,CUS0012825,Andrew,Stewart,M,1980-04-18,Indonesian,andrew92@hotmail.com,336-150-3060,2024-07-11,,1,2024-07-11 16:36:12,2025-06-14 20:24:03
13890,CUS0012826,Laurie,Owens,F,1961-02-01,Malaysian,laurie.owens@hotmail.com,204-425-0503,2021-12-31,,1,2021-12-31 16:55:35,2024-12-23 16:38:33
13891,CUS0012827,Alexis,Bass,F,1998-04-02,Australian,alexis.bass@hotmail.com,595-244-5580,2022-01-24,,1,2022-01-24 22:27:25,2022-01-24 22:27:25
13892,CUS0012828,Nicole,Richardson,F,1997-02-01,Australian,nicole.richardson@outlook.com,349-119-1602,2021-08-20,,1,2021-08-20 13:02:00,2025-04-26 23:42:12
13893,CUS0012829,John,Williams,M,1996-10-29,Japanese,john.williams@yahoo.com,008-638-0205,2021-09-07,,1,2021-09-07 07:49:05,2022-06-26 11:24:56
13894,CUS0012830,Robert,Wheeler,M,2005-11-28,Thai,robert.wheeler@hotmail.com,484-697-5255,2022-10-07,,1,2022-10-07 19:05:31,2023-12-13 13:13:10
13895,CUS0012831,Amber,Blevins,F,1961-07-02,Malaysian,amber.blevins@yahoo.com,381-362-8504,2022-09-23,,1,2022-09-23 17:52:53,2023-04-26 10:54:39
13896,CUS0012832,Jeremiah,Hughes,M,1975-06-13,Thai,jeremiah.hughes@gmail.com,036-376-0568,2021-11-06,,1,2021-11-06 09:13:03,2025-07-25 19:44:57
13897,CUS0012833,Kayla,Cox,F,1978-08-23,Thai,kayla.cox@yahoo.com,762-790-2797,2022-06-08,,1,2022-06-08 02:18:09,2024-12-07 03:44:37
13898,CUS0012834,Jerry,Taylor,M,1982-04-29,Indonesian,jerry.taylor@hotmail.com,824-658-3203,2021-09-10,,1,2021-09-10 11:04:28,2021-09-10 11:04:28
13899,CUS0012835,Dawn,Williams,F,2000-11-04,Malaysian,dawn.williams@yahoo.com,855-456-6262,2021-07-31,2023-01-15,0,2021-07-31 07:04:35,2023-01-15 04:08:14
13900,CUS0012835,Dawn,Williams,F,2000-11-04,Malaysian,dawn69@yahoo.com,762-839-1771,2023-01-16,,1,2023-01-16 15:41:26,2024-05-20 17:14:27
13901,CUS0012836,Theodore,Rose,M,2005-01-27,Singaporean,theodore.rose@yahoo.com,584-685-7375,2022-05-08,,1,2022-05-08 15:14:28,2023-12-09 17:47:40
13902,CUS0012837,John,Jackson,M,2007-05-23,Singaporean,john.jackson@hotmail.com,022-614-0418,2023-03-24,,1,2023-03-24 16:28:02,2026-04-20 13:53:18
13903,CUS0012838,Samuel,Carroll,M,1987-11-30,Indonesian,samuel.carroll@hotmail.com,523-561-1452,2022-11-17,,1,2022-11-17 07:04:04,2022-11-17 07:04:04
13904,CUS0012839,Tim,Cannon,M,1955-02-27,British,tim.cannon@gmail.com,692-884-2871,2022-03-05,,1,2022-03-05 16:10:34,2026-05-06 08:32:59
13905,CUS0012840,Michael,Kline,M,1991-11-13,Malaysian,michael.kline@yahoo.com,892-965-0909,2022-12-21,,1,2022-12-21 21:36:27,2024-12-17 01:53:28
13906,CUS0012841,Rebecca,Allen,F,1954-05-24,Emirati,rebecca.allen@yahoo.com,737-184-7072,2021-09-24,,1,2021-09-24 19:30:20,2023-06-23 19:03:48
